uid,bdate,sex,city
259181646,20.9,2,1611
185135959,,1,
397269156,,1,
346319703,,2,
363862854,24.3.1996,2,1
397139591,1.7.1984,1,0
2251205,,1,
6069863,,2,
397275174,3.2.1971,2,1077829
260717806,,1,
388672694,,1,
386839511,,2,0
363420723,,1,
299393426,,1,
335607527,,1,
392179429,,1,458
363445370,,1,
42445720,28.3,2,392
251870344,,2,
397214547,,1,
324323091,24.3.1998,1,1
395358367,,1,
318828179,,1,
366770361,,2,
250594327,,2,
30760778,,1,99
175671395,22.12.1905,2,2722623
10935914,17.3,1,112
363151230,,1,
182631504,22.10,2,9254
368450341,,1,
32560104,,1,
134142942,10.4.1990,1,0
193403256,,1,
188812274,,1,
392207218,6.4.1997,1,0
308793468,,2,
276193403,,2,143
289147431,,2,1
375022618,,2,0
242712425,27.5,2,0
137474206,19.6,2,1056646
78188171,10.11.1989,1,16044
358852512,,2,0
158455613,,2,
165516218,7.4,2,1839
26409162,,2,
396924421,13.2.1982,2,0
35433594,14.8.1999,2,314
379979962,20.8.1984,2,1
208182739,3.2.1995,2,119
250268014,,2,
396996117,1.2,1,1
383407269,12.4.1983,2,5331
365072553,22.3.1983,1,69
360406609,30.5.1976,2,1
151889085,,1,0
329475828,,2,151
387604062,1.12.1948,2,0
145154585,22.6.1998,2,97
34142869,,2,
396919341,,2,1
89017738,15.10.1993,2,264
373864645,,2,1
175315672,,2,17517
355774784,18.7.1970,2,0
186557691,31.12,2,2
12394621,,1,
65408985,19.1,2,220
367406058,,1,
345628696,,2,2
311260461,30.4.1980,2,2
396493618,,1,
117927431,22.2,2,0
81251077,,2,
231033454,,2,0
266832792,3.1.1990,1,25
265708477,,2,
276385332,,2,
323165474,10.5,1,16503
151512246,,2,
387046050,,2,0
20384468,,1,
2561925,26.8,1,2202278
359504603,10.12,1,2
61957121,,1,
391702352,,1,0
89159570,,2,
395294020,19.7.1984,2,4101
383621408,,2,
114096605,,2,
134684490,,1,
246774474,,1,
76683465,,1,1933924
337330671,,1,
34589359,,1,
168254762,25.4.1989,1,1
347186101,12.3,2,0
206208130,,1,
189314127,21.7,2,1
15342166,14.7.1987,1,2
158741417,,2,
172522942,,1,
58887780,,2,
371116209,19.2,1,123
391226830,12.2.1998,1,0
287610337,,1,0
384284514,26.10.1986,2,0
250859687,,1,
275027028,6.4.1978,2,2
107745244,,2,
7787713,23.6.1989,1,1559
282169749,2.1.1997,1,0
395279137,,2,0
380605047,20.9,1,112
376907696,,1,
363588659,1.8.1978,2,0
355232198,25.8,2,25
72005943,,1,
379869591,18.7,2,1
305675135,,2,
389385415,,2,175
137544653,19.6.1977,1,223
285222362,,2,
372860136,,2,244
378770745,,2,
145937305,19.7.1984,2,3285826
190746703,,1,49
159379330,,2,
376908317,9.7,2,123
18491749,,1,
164668936,16.11,1,96
209226394,,1,
267467311,,1,
70879039,,1,
202871776,7.12.1989,2,0
317847521,3.2,1,0
115986464,,2,
141433489,,2,
228283279,30.10,2,124
185320864,13.7,1,158
221054382,3.11.1989,2,73
231274600,,2,
301497029,,2,
19534260,12.4.1991,2,8
396447734,,1,1
392362193,,2,
391958561,,1,0
382242530,,2,
273431304,27.8,2,12126
71431684,8.8.1991,1,61
393817910,,2,60
361779533,,2,
348942379,25.10,1,1114878
393946568,,2,0
391238956,,1,
245387243,,1,
196826238,19.10.1992,2,580
299877825,3.6,1,0
64280037,30.6.1994,2,1
134173138,,1,
394297178,21.10.1990,1,0
238966064,,1,
27166626,,1,
369323285,,1,1
359802412,,2,87
18460881,23.8.1976,2,49
355938848,7.9.1991,2,314
392270037,14.2.2001,1,148
350736873,5.12,1,1
384925844,8.2.1981,1,87
378813423,27.8.2001,2,1019561
365766566,27.2.1994,1,334
186630770,14.10.1996,2,314
120941913,,1,
269354330,,2,
263672106,,1,
224492504,1.5.1954,1,4234
305613025,,1,49
159740507,17.2,1,19
75509799,16.6,2,106
216579716,,1,
319139865,,2,
213792062,26.9.1998,2,1161143
394164861,24.5.1994,2,0
347489669,,2,
366349691,31.7.1995,2,99
389248099,,2,
115259519,15.1,2,1083942
118004029,18.8,2,312
114920530,,2,
341140954,,1,
375042308,16.1.1988,2,1
244278321,,2,
5692613,21.1.1993,2,244
233373874,,2,
396269338,,2,0
16126056,,1,
93399363,17.6,2,0
162417678,,1,
284424499,,1,0
177280348,,2,
228690004,,2,
231753382,23.4.1996,1,0
134349502,,1,
363393496,30.3.1979,2,0
248803273,6.12,2,0
133076772,,2,3048
310317298,,2,9546
81829753,2.11,1,2
353019387,15.2,2,216
139583430,13.6,2,1
224722789,,1,
395463873,,1,151
13470595,,2,
239574555,22.11,1,73
255153258,21.4,1,0
56755697,,2,13498
395597094,,2,
395651220,,2,
215624730,9.9.1988,2,20695
396076199,,2,
174810519,16.9.1994,1,790
394581561,15.9.1974,2,9519
105912530,22.3.1998,1,2
372290423,,1,
396061208,,1,5004
387739527,28.10,2,580
313035225,19.5.1992,1,6485
311120549,,2,2
375487193,17.8.1991,1,57
393646048,21.11,1,158
350526194,,2,0
392176789,,1,194
312373849,4.12.1982,1,392
393725082,,1,
39885280,21.3,2,42
249168519,22.3.1999,1,0
396004931,22.12.1985,2,2227
263834816,16.2,1,0
191417543,12.2.1993,1,42
367565293,,1,993
162338213,,1,
91034201,,1,1142
333220392,,2,0
10543460,,1,
348815035,,1,
221434880,4.5,1,0
163263843,11.7.1991,2,244
375115067,,1,
154304911,,1,
383574048,1.4.1969,1,183
361370410,,1,
325083524,11.8,1,60
395926699,7.2,2,138
15964839,,1,
395909763,,2,
126675660,,2,10
385649510,31.1,1,153
395219953,,2,161
361687779,,2,
4349388,,2,
391065535,,2,161
84974763,2.6,1,99
395895441,,1,0
170435523,,1,
209492144,,2,0
364656470,9.5.1941,1,1904965
395470322,,1,
101032478,6.3.1988,1,187
328882136,,1,22
373600631,27.7,2,1233
383440955,,1,
133296031,,2,
51204342,,2,
395848826,10.1.1986,2,1
225074240,31.5.1974,2,4931
163815769,7.10,1,2
391642818,7.7.1990,2,0
17937211,,1,
134648536,4.6.1963,2,139
395747392,6.5.1988,2,0
4420046,18.5,2,121
27270224,,1,
395776488,,1,0
221212218,,1,
146480733,,1,
389009605,,1,0
286171871,,2,
390841163,19.4.1989,2,183
350242086,27.6.2000,2,2
84301984,,2,
263911976,,1,
24971992,,2,
162176724,24.1.1998,1,1
306914183,,2,
267394632,2.11.1992,2,1507379
391957081,25.5.1993,1,1
224530671,17.11.1992,2,38
292402737,,2,42
191697027,25.6.1993,1,119
139499815,,1,
235992928,13.3,2,40
152770046,30.5.1987,2,169
355336190,12.9.1997,1,8281
165247357,4.9.1990,1,22
67430675,,1,
382460079,23.2,2,1509
286752089,,2,1
354400199,,2,
353864370,,2,
294150723,,1,
336226514,,2,
30300409,,2,0
347270067,,2,158
335124951,,2,
395520486,15.3.1994,1,0
194909035,,1,
323804229,,2,
391107597,7.6.1997,2,0
240332251,,1,
317984133,,1,
393284585,,1,
395347977,,2,3031
220732021,,2,
395550196,14.6.1946,2,0
276521198,,2,
358574889,11.4.1994,2,133
338526438,,2,
147879901,,2,
388318213,,2,
106584913,,2,
263176804,,1,
208283094,,1,
114262171,19.1,2,152
321706794,,2,
150339168,,2,
166917670,8.4.1985,2,8
391663798,,2,
230617888,,2,
395497899,,1,0
363119614,,2,0
370389801,,1,119
87560546,,2,
362875124,,1,0
354510193,,2,
268006924,,2,
395477409,1.12.1987,2,151
328670626,14.2.1989,2,72
152535231,,1,
393642702,,2,
361205668,2.7.1994,1,1113721
268793612,,1,
389874146,,1,
322846981,,1,
366048518,,1,
62836754,,1,
314816113,,1,
33224532,,1,
363654981,,2,
378399598,,2,
8497976,30.5.1987,2,280
347778217,1.9.1989,2,0
146882885,,1,106
395361565,21.11.1987,1,0
182332175,,1,
243470963,,2,
139939356,,1,
256318361,,2,
360574864,21.6.1989,2,185
395326726,,2,0
393712973,25.4.1968,1,4722255
292617502,,2,1023219
62689079,,1,
57321505,11.4,2,81
366578766,1.1.1990,2,1
247044271,,1,
320145048,,2,0
2248110,,1,
165489557,11.12,1,1
388475497,,1,0
393792939,20.12.1979,1,73
393914632,12.1.1994,2,0
391104796,,1,0
323203327,,2,
31516608,23.11.1980,1,59
195459185,19.12,1,72
67216872,,2,95
393976033,12.6.1985,2,110
325557673,,2,284
169725726,,2,
3297929,13.11.1991,2,1
199511918,,2,
389022230,17.5.1995,2,119
296236763,,1,
225662503,,2,
163941143,23.7.1988,2,5985
329876609,,1,
244923441,,2,
274791127,,1,
393819689,,2,0
370616133,4.11.1993,2,151
150904973,28.4,1,33
363984403,,1,
316290787,6.5,2,39
178130653,,1,
87298121,,1,
326057886,23.1,2,125
388588894,28.12.1994,2,650
65854226,27.10,1,650
340866776,,1,
395071435,6.8,1,44
361861368,5.11.1992,2,136
185269171,,1,
259497740,,2,
377498566,10.6.1985,1,199
31259435,,1,
376758599,28.7,2,478
350648167,,1,0
374886040,2.1.1993,2,0
313926309,26.7.1987,2,0
394468493,,1,
394007517,20.10,1,0
331041923,1.12.1996,2,980
146663139,,1,
358727452,,2,
296963439,18.4,2,1710182
356413823,,2,
394588541,2.2,2,150
394769054,,2,0
354563646,23.6,2,72
231334423,,2,
372096795,28.2.1982,2,55
378640994,,2,94
146919139,,1,
389176671,6.10,2,2
346559077,,1,
329853664,,1,
88047467,,1,
384928399,,1,0
11022640,12.1.1992,2,1
329575797,21.9.1993,2,108
85684112,,2,
387828048,,1,0
380378548,17.2.1994,1,0
387539558,3.2.1982,2,82
157455724,10.4.1987,2,478
394725077,,2,2538
391799765,,2,
173588794,7.7,1,72
322162955,,2,
109993984,22.4,1,136
363392737,,2,
392957657,,2,
135747510,,1,
161641725,12.2,1,467
18210072,,2,
56363219,26.12.1990,1,88
213389847,14.10.1993,1,81
385708938,15.2.2000,1,85
50662088,,1,
392370897,,2,
331739831,1.1.1991,1,21855
394414967,,2,0
359655734,,1,
391794275,22.12.1993,1,0
225028699,29.6.1986,2,280
391664088,,1,
345177119,,1,
269669209,24.11,2,0
120628096,11.9,1,244
366111262,22.6,2,292
342601609,,2,
204322475,,1,
394576880,28.1,2,1
146942371,,1,
385155703,,2,160
366574735,15.9.1967,1,22
182964719,,1,119
322773551,,1,
316154276,14.11,1,0
392633497,,1,0
385657912,,1,
327633838,5.4.1974,1,545
1286445,,1,
300608061,16.6.1990,1,99
20419808,,1,
195786276,17.3.1987,1,135
16366432,,1,
390744144,28.9.1993,2,340
56799439,2.9.1986,2,8
326284331,10.8.1990,2,10876
250512958,,2,5689
371297106,,2,0
274349020,,2,
371387310,,1,
24002165,,1,
337377528,11.10,1,37
270745457,,2,0
382197994,5.4.1994,1,56
381210466,29.1.1963,2,61
393582166,,1,
134665314,11.7,1,35
268374263,23.9,1,2064
192338584,,1,
35376141,23.1.1989,1,1780
342487296,26.3.1981,1,1710959
274567576,,1,1
36939140,,2,
238237650,,1,0
21879758,,1,
27743990,10.8.1990,1,185
364564247,,2,
222932202,8.10.1993,1,117
387838701,8.4,1,108
386559498,,1,314
394469002,16.2.1989,2,71
379264807,,2,0
173452865,,2,
22264769,19.7.1980,2,1098833
316004863,,1,
387466362,,2,
394359681,31.1.1987,2,427
363577168,31.3.1998,1,158
134140359,23.8,1,148
393460344,,2,
297635575,,1,
236336076,,1,
96418255,,2,
288208491,,2,153
65476912,2.6.1993,2,377
220217064,19.8,1,2544
376236372,,2,0
122827112,11.5,2,1
394355182,14.8.1998,2,119
252123926,,1,
394349191,13.7.1990,1,0
134817752,,2,
394260078,14.12.1986,2,5459020
313016691,,1,
354102047,11.2.1984,1,66
116433056,,2,
87137227,19.5.1997,2,378
119752378,,2,
394304367,,1,
183661793,,2,
394297049,,1,
205608902,,2,
394202218,10.12.1989,2,223
378389011,,2,0
139972151,,2,
234148092,23.2.1990,2,113
283020587,,2,1
115062656,,2,
392901311,,2,
242255757,15.8,1,0
193276890,,1,
214450291,,1,
208491809,,1,
215928975,1.12.1983,2,1
133415448,,2,
312384102,,2,
369414730,,2,
318008249,7.4,1,0
389330079,,1,
259794559,12.4.1996,1,1
394225712,,2,
348199382,,2,
1305459,20.11,2,0
370859213,19.1,2,21
215199805,,1,
331553097,,1,
388341862,10.11.1975,2,0
91846023,,1,
362212903,22.4,2,60
189634484,,2,
330783142,13.7,1,2
54852974,,1,
140169648,24.12,2,1
32124592,,1,
383144496,,2,0
60938026,,1,
171034377,13.4.1987,1,169
25022529,25.2,1,4654237
394057319,,2,158
278923346,1.1,1,2
353313918,30.5.2002,2,10
224993958,,1,
141032194,,2,
235972840,,1,
293455058,2.11.1988,2,14210
376432468,15.2,1,82
363082919,25.4.1985,2,859
96361770,,2,
292018903,2.3.1989,1,0
301898545,,1,
393788687,,2,0
319787264,9.8,2,110
336734715,23.9,1,123
61489834,,1,
12264734,,2,
215141048,12.9.1974,2,2544
139273205,,1,
394058331,5.7,1,384
125812405,,1,
243228361,,1,
254627823,,1,20599
286883440,5.12.1990,1,141
193182705,,2,
375332552,,2,
164315856,,1,
52718290,,2,
132308693,,2,
318295990,6.1,1,124
297643905,18.10.1998,2,1
245965709,,1,
369279433,17.10.1975,2,1957236
111958389,11.12,2,131
167888214,6.10.1979,2,1456
217287557,30.6.1994,2,1113771
139786517,2.10,2,458
166931747,,1,
143353695,18.10.1989,1,1573
393827134,11.9.1989,2,0
276718778,2.11,1,18
5036981,,2,
187519924,4.6.1995,2,153
373181438,10.4,2,2
201225467,,1,
375254500,29.1.1976,2,650
393964752,11.12.1990,1,1515584
217384660,,1,
393083009,9.11.2002,1,10
154969130,,2,
346862288,11.6,1,1
196656106,,1,
69113278,,2,
389550075,5.12,1,1
230312110,,2,1
393637335,22.3.1990,2,110
144712187,,2,
373844071,,1,151
393536174,,2,
326586294,8.5,2,19977
382747083,,1,
22501519,,2,
63820488,,1,
389738396,,2,15769
393207704,,1,0
223671404,,1,
340306804,2.3.1981,1,1
190107197,17.9.1980,2,292
16465412,,2,
137740495,,2,
33966953,8.5,2,42
378634633,,2,
392040450,6.11.1997,1,2
209860086,13.7.1994,2,7557
375499714,,1,2
382536675,,1,
391602682,,2,0
186438108,,2,0
387984243,,1,60
196030167,,2,1469
273557795,5.6.1963,1,34
28989644,3.6.1989,2,650
278886030,,1,
393784161,9.8.1985,2,0
169118924,,2,
274038035,13.11.1994,1,119
393763704,11.1.1992,1,1
376875316,12.10.1984,1,119
43571434,18.3.1996,1,122
286281003,,2,
316564017,26.8.1993,2,42
381340951,,2,0
90583565,,2,
371315162,24.5.1988,1,73
393627806,,1,
296779366,,2,183
187861746,17.5.1996,2,1949250
105011792,,1,
5324689,24.9.1987,1,42
355263705,19.11.1987,2,144
99284133,19.6,1,244
64868830,,2,
368427784,16.11,1,4922047
262703524,,2,
393685836,12.4.1996,1,59
3450498,,1,
135947405,10.1,1,0
236991502,16.1.1979,1,10
393679367,,2,0
389058154,,2,32
104414551,,2,
215720196,,2,
183020827,15.7,1,0
372513097,14.6,1,73
370239474,,1,
203963374,,2,
159479,14.2.1985,1,1
232167879,22.5.1989,2,6984
390029481,18.7,1,1
229839236,,2,
227348087,,1,
121320959,,1,
369190100,31.12.1988,2,60
63058658,3.9.1994,2,40
293556973,23.2,1,282
335949058,,2,314
292286042,,1,
133319206,,1,
369649536,,1,
279263942,,2,6963
151748882,20.4,1,95
393580655,21.10.1994,2,49
144993958,,2,
248819190,,1,
371705193,3.3,1,7090
252762756,7.8.1991,2,1516502
151614568,,2,0
388230295,,1,
393568806,,2,123
27207636,,2,
254296859,,2,
391783403,,1,
5813335,,1,
374638095,,1,
372410549,23.9.1999,2,0
388470438,,1,
335892629,18.1,2,99
391881082,16.12.1989,2,1
117163229,4.12,2,112
383562937,,1,
392541731,6.4.1988,1,0
392733164,,1,0
217098080,11.11,2,60
316214437,10.1.1991,2,139
135347967,,1,
114004872,10.3.1995,1,600
241881499,,2,
384036176,,1,
56676664,,2,
135289370,,2,
135089288,,2,
354767389,,1,60
221193414,24.5.1983,2,580
68363826,,2,
390992681,,2,
96575516,,2,1
59182469,,1,2
391251569,,2,
156818552,,2,
157305387,,2,
378332994,26.1,2,151
341414794,,1,0
279934529,,1,
164987589,26.9.1992,2,153
285880115,,1,
370434952,,1,
125011285,,2,
235380371,,1,0
262244107,,2,
392853700,,2,
391206812,6.10.2002,2,5315
391453703,25.7,2,5331
268805377,,1,
121814869,,1,
392465452,,1,
365081332,,1,1711829
393054684,7.5.1988,1,7159
9336047,,2,
329607605,12.11.1977,2,95
293014856,,1,
386555306,,2,110
236464664,8.6,1,1
367452441,3.2.1989,2,2
130878341,,1,
72349210,31.10,2,49
383778504,23.1,2,110
67160492,,1,
123849007,13.7.1990,1,5891
231543313,29.6.1985,2,1060
21390664,,1,
153808613,,1,
219122328,,1,
387951514,,1,0
283588530,,1,
333692252,,2,
153526038,8.7.1992,1,17
71344949,,2,
49526429,,1,
305645064,3.4,2,103
308402832,,1,
175351037,,2,
393089438,,1,
190873815,,1,
185085227,31.12.1998,2,13181
392232584,,1,
255621273,,2,
283759603,,1,
372066090,4.4,2,57
317554865,,2,
346452663,4.1.1991,2,8162
376090898,,1,
8390496,,1,
315211679,,1,119
19065049,,1,
12146406,12.5,1,2
292891328,26.8.1995,1,0
187327188,,2,
241228333,,1,
334793759,,2,
145175035,17.3,1,2040
390750111,11.10,2,72
383776042,,2,151
381227493,,1,0
123539995,9.5,2,0
361596719,12.12,2,2722648
365213094,,2,
317267012,2.4,2,183
360032787,,1,
278410128,,2,
374350332,23.9,2,148
392576550,10.6.1997,1,158
118831013,,2,
373289165,22.9,2,37
5901622,,1,
367980271,,2,11931
387720836,,2,
256826970,10.12.1997,2,105
378406391,,2,99
291755067,,1,
67547519,,2,
263385511,,2,807
151347229,16.4,1,148
324772035,,1,0
392726682,10.10.1989,1,169
41062184,13.12,2,1
326044790,16.4.1986,2,1057953
319993146,,2,
141108098,,1,
96189689,,1,
387287591,23.12,1,2
372232112,26.6.1977,2,2486
16798984,,1,
34779718,6.8,1,78
324633192,15.9.1917,2,1997
329853538,,1,
316956307,17.6.1989,1,1
20688172,,2,
365446678,22.8.1994,2,0
347054804,,1,
200943354,27.7.1995,2,32
173120197,,1,0
384220797,3.7,1,136
316059357,,1,
227931664,,2,
163630534,4.8.1993,1,123
368848758,9.11.1990,2,0
178633352,,1,
301729672,,1,
363809140,,2,153
385779935,5.1.1989,1,0
300687917,15.6,1,1991
828613,,1,
391281113,3.4.1982,1,0
230392900,18.10.1982,1,8
380460184,,1,0
392700330,7.11.1990,1,22
84119106,,1,
134373476,16.11.1902,1,1
388170569,,1,
386652609,19.4.1997,2,0
267095142,8.4,2,2630
275255616,27.7,2,2917
392266111,,2,
21234689,,2,0
392392760,,1,1057
19047108,13.2,2,650
196296059,20.10,2,0
388912745,,2,
262165136,,2,
371477147,10.6.1981,2,0
392621804,,2,
391427771,18.3,1,60
1943035,,2,
24796662,16.8.1990,1,1
335938483,8.1,2,0
340189322,25.5,2,899
221267807,,2,823
250750491,12.12.1985,2,2117
176367843,,2,
354882773,1.7.1992,2,82
151190092,,2,
344691244,20.4.1943,1,0
389819421,14.8.1988,1,99
144111083,,1,
101476482,,2,
192468250,,2,
68597925,,1,
142474756,,2,37
384259493,5.11.1982,2,0
337204782,,1,324
333810972,14.4.1999,2,1956481
336849014,1.1.1985,2,476
392452642,8.12,2,2
392379214,7.4.1977,2,0
363751866,16.12.1905,1,730
39579483,21.9,1,650
389012060,,2,
262995212,,2,132
219982790,,1,
58635897,,2,
22226682,,2,
161443682,,1,
94938082,,1,
97437767,6.1,1,1
130289857,,1,
32416708,3.12.1993,1,314
32807372,,2,
379612150,23.6.1997,2,0
4227025,,1,
131577187,8.11.1995,1,5252
238616423,22.5.1977,1,4228024
324318137,,1,
343252590,,1,0
335031906,31.1,2,628
110141172,,2,
182089069,12.7,1,49
387156604,,2,0
326213951,,2,146
148184701,,2,
323301236,19.3.1999,2,73
374285888,8.11.1990,1,0
386963849,,1,0
379156989,18.2.1992,1,0
375848169,9.5.1994,1,169
116572542,7.1.2000,1,1
392242214,8.2.1997,1,10833
366961197,,2,
237996169,,2,
268782526,,2,0
195154094,20.2,2,1233
283852537,,1,
368832312,20.3.1994,1,10
163466776,12.10,1,18
389221231,,2,0
358573260,,1,
188493212,20.3.1995,2,110
388697453,,1,0
365801897,,1,0
259505260,14.3,1,39
96316161,,1,
387581156,,1,0
388848372,,1,158
92576753,,2,
378265804,,2,
380660302,5.10.1993,1,72
391116812,1.7,1,3198
318573606,,2,
385552429,7.8,2,1711731
361350596,7.5.1989,1,1
271012290,26.3.1981,1,0
379226031,31.1.1982,1,2
1040162,,1,
17866820,,1,
9522394,,1,
379435611,15.3.2004,2,78
100848650,29.10,2,467
391716552,,2,0
381063553,,2,0
332337333,,2,110
392017088,,1,0
40669602,25.9.1991,1,157
201701919,,1,
351423164,28.8.1980,2,1515757
216998836,,2,1
391986947,,2,0
32076374,22.2,1,0
234918423,12.8,2,967
349467069,,2,1
318405000,7.12,1,0
6462004,,1,
307825389,,1,
391943150,,1,0
180862065,,1,
2759450,22.5.1992,1,2
2340012,,2,
334335304,,2,0
344142833,10.7,1,0
208649605,6.3.1984,1,158
214031038,,2,1769
303154977,,2,
132914582,,1,538
151200104,26.3,2,85
170958401,,2,
72263686,28.7.1999,1,73
302360460,20.5,2,248
3931660,,2,78
273754229,,2,
391897915,,1,0
326576156,,2,
218243325,,2,
231054349,27.8.1984,1,2
337294811,28.12,2,0
380654450,,2,0
328286440,30.12.1989,2,149
10563874,,2,
154348203,18.6.1994,1,123
305876408,15.11,2,1042132
268410980,27.9.1988,2,1275
390892001,,2,
160236649,2.7,1,108
82446896,,2,122
380984362,,2,0
3492211,,2,
296015180,15.10,2,1
192954994,,2,
344382750,,1,5306
261876110,21.5,2,157
274002458,,2,99
6045648,,1,
218052479,,2,
7087177,24.5,1,1
168348755,,2,0
367557072,,1,2
196772277,,1,
172532194,1.3,1,2
174394957,28.7,1,2
178102349,,1,
358336374,,1,
391756237,,1,1
391619875,30.9.1902,2,73
133860775,,1,
325440365,,1,
174147148,29.8,1,11671
16833305,,1,
389158536,,1,
312659284,,1,
22011327,,2,
171014421,,2,
211100695,9.4.2000,1,1151
53200837,15.9,2,0
294346681,,1,
378265210,,1,
189619166,29.8,1,2227
391415225,,2,0
391388194,,1,
354817417,,2,0
186672164,,2,
381300472,,2,0
244264262,24.3.1978,2,1
32043219,11.7.1996,1,1201
175637115,,1,
378062848,31.1.1997,2,73
15750748,,2,
162988039,,1,
354686653,,2,0
165794867,,1,
370865960,,2,0
381846862,12.7.2003,1,1098139
354658664,,1,158
347025471,,1,
227488016,5.7.1990,1,73
306815465,30.7.1999,2,1504258
341161579,,2,1
269416926,31.5.1988,1,0
216622098,,1,
96138332,,1,
384623802,1.8,1,71
380956886,,2,314
236626318,18.8.2000,2,150
92416001,27.1.1989,1,57
62590893,,1,
388849587,,2,3631
339082493,6.10.1995,2,328
176450412,,2,
271495518,,2,
39743509,,1,
391548712,,1,141
49656393,1.7,1,33
322229327,,2,151
182956858,,2,0
297130966,,2,1
348830856,,2,
52233996,29.6,2,0
382575000,3.3.1985,2,3151
44215840,25.5,1,149
125564588,5.6.1993,1,125
18014920,,1,
2788557,26.2.1992,2,109
391494824,5.12,2,49
368903938,,1,
326713436,,2,
381063042,10.3,1,0
270360755,,1,
313422586,,2,
58381643,20.2,1,112
277373193,4.8.1989,2,0
315850984,,1,
261892640,,2,
169955297,,2,
89297672,9.8.1997,1,153
313706238,29.1,1,110
278197172,,1,
182623393,,2,
268168878,,1,
350213637,5.10.1988,2,134
378222874,,1,
133126169,13.7.1990,1,334
350930020,30.3,1,190
391422596,,2,
8408459,8.2,1,0
91903721,9.10.1991,1,722
107443279,,1,
156731823,,2,
8468265,1.1.1988,1,2
378179557,,1,
18044071,15.7.1992,2,2
38136591,9.2,1,99
379899793,,2,
238029611,,2,0
70733360,,1,
384323608,1.1,1,0
246710721,,1,
380389161,,1,
173587643,,2,
118763170,,1,
191574833,,1,
286869009,,1,
389379684,4.3.1991,2,0
359168851,30.3.1982,2,22
50149902,,1,
341708210,,2,0
101946045,,1,
379144778,,1,55
369957363,,1,
372420458,,2,
191835777,,1,
213463208,,1,
388648287,3.1.1997,2,2
217375237,,1,
387936005,,2,0
318696220,,1,
312430196,,1,
329845586,5.5.1989,2,0
343207718,,2,
186709786,,2,
116601228,22.5,2,1
379128959,6.6.2001,2,1017
388287110,7.1.1987,2,1
388566765,17.3,2,292
345842510,16.12.1997,2,42
388565606,,1,0
273229545,,1,
29552948,,2,0
297041745,,2,0
180585150,,1,
198576072,,1,
382445455,,2,0
371410288,,2,
359186664,,1,
371305000,,1,
196996330,18.2.2002,1,158
250101476,,2,
294681924,13.2,2,99
339285267,,1,
381209916,,2,
62346369,,2,
388496403,7.5.1991,2,0
388037744,,1,0
1894235,,1,
245155119,,2,
195090797,12.10.2002,2,1
306050307,1.6.1991,1,99
12877332,,2,
226526851,,2,
241310576,10.11,1,4757
57036515,,2,
381973109,,2,
311087693,,1,1
208558061,24.6.1993,1,8823
